Ville,Station,Année,Mois,Indicateur,Valeur
Paris,paris-montsouris,2013,avr,Tempé. mini maximale,14.5
Paris,paris-montsouris,2013,mai,Tempé. mini maximale,12.2
Paris,paris-montsouris,2013,juin,Tempé. mini maximale,17.6
Paris,paris-montsouris,2013,juil,Tempé. mini maximale,23.3
Paris,paris-montsouris,2013,août,Tempé. mini maximale,21.4
Paris,paris-montsouris,2013,sept,Tempé. mini maximale,17.2
Paris,paris-montsouris,2013,oct,Tempé. mini maximale,16.7
Paris,paris-montsouris,2013,nov,Tempé. mini maximale,13.6
Paris,paris-montsouris,2013,dec,Tempé. mini maximale,9.2
Paris,paris-montsouris,2013,janv,DJU (chauffagiste),429.9
Paris,paris-montsouris,2013,fev,DJU (chauffagiste),402.8
Paris,paris-montsouris,2013,mars,DJU (chauffagiste),377.3
Paris,paris-montsouris,2013,avr,DJU (chauffagiste),216.6
Paris,paris-montsouris,2013,mai,DJU (chauffagiste),162.2
Paris,paris-montsouris,2013,juin,DJU (chauffagiste),57.6
Paris,paris-montsouris,2013,juil,DJU (chauffagiste),9.2
Paris,paris-montsouris,2013,août,DJU (chauffagiste),20.2
Paris,paris-montsouris,2013,sept,DJU (chauffagiste),55.5
Paris,paris-montsouris,2013,oct,DJU (chauffagiste),112.7
Paris,paris-montsouris,2013,nov,DJU (chauffagiste),304.6
Paris,paris-montsouris,2013,dec,DJU (chauffagiste),350.3
Paris,paris-montsouris,2013,avr,DJU (climaticien),10.6
Paris,paris-montsouris,2013,mai,DJU (climaticien),3.1
Paris,paris-montsouris,2013,juin,DJU (climaticien),43.7
Paris,paris-montsouris,2013,juil,DJU (climaticien),161.1
Paris,paris-montsouris,2013,août,DJU (climaticien),104.2
Paris,paris-montsouris,2013,sept,DJU (climaticien),41
Paris,paris-montsouris,2013,oct,DJU (climaticien),11.4
Paris,paris-montsouris,2013,janv,Ensoleillement (heures),33.6
Paris,paris-montsouris,2013,fev,Ensoleillement (heures),64.8
Paris,paris-montsouris,2013,mars,Ensoleillement (heures),99.2
Paris,paris-montsouris,2013,avr,Ensoleillement (heures),170.2
Paris,paris-montsouris,2013,mai,Ensoleillement (heures),115.2
Paris,paris-montsouris,2013,juin,Ensoleillement (heures),189.3
Paris,paris-montsouris,2013,juil,Ensoleillement (heures),306.3
Paris,paris-montsouris,2013,août,Ensoleillement (heures),251.3
Paris,paris-montsouris,2013,sept,Ensoleillement (heures),154.5
Paris,paris-montsouris,2013,oct,Ensoleillement (heures),96.9
Paris,paris-montsouris,2013,nov,Ensoleillement (heures),44
Paris,paris-montsouris,2013,dec,Ensoleillement (heures),113
Paris,paris-montsouris,2013,janv,Cumul Précips,50.4
Paris,paris-montsouris,2013,fev,Cumul Précips,42.2
Paris,paris-montsouris,2013,mars,Cumul Précips,36.6
Paris,paris-montsouris,2013,avr,Cumul Précips,29.7
Paris,paris-montsouris,2013,mai,Cumul Précips,115.0
Paris,paris-montsouris,2013,juin,Cumul Précips,64.0
Paris,paris-montsouris,2013,juil,Cumul Précips,47.8
Paris,paris-montsouris,2013,août,Cumul Précips,37.6
Paris,paris-montsouris,2013,sept,Cumul Précips,49.5
Paris,paris-montsouris,2013,oct,Cumul Précips,43.4
Paris,paris-montsouris,2013,nov,Cumul Précips,70.1
Paris,paris-montsouris,2013,dec,Cumul Précips,47.2
Paris,paris-montsouris,2013,janv,Max en 24h de précips,8.2
Paris,paris-montsouris,2013,fev,Max en 24h de précips,7.8
Paris,paris-montsouris,2013,mars,Max en 24h de précips,10.2
Paris,paris-montsouris,2013,avr,Max en 24h de précips,7.8
Paris,paris-montsouris,2013,mai,Max en 24h de précips,27.4
Paris,paris-montsouris,2013,juin,Max en 24h de précips,23.0
Paris,paris-montsouris,2013,juil,Max en 24h de précips,20.1
Paris,paris-montsouris,2013,août,Max en 24h de précips,12.2
Paris,paris-montsouris,2013,sept,Max en 24h de précips,20.1
Paris,paris-montsouris,2013,oct,Max en 24h de précips,9.5
Paris,paris-montsouris,2013,nov,Max en 24h de précips,24.5
Paris,paris-montsouris,2013,dec,Max en 24h de précips,15.0
Paris,paris-montsouris,2013,janv,Max en 5j de précips,17.4
Paris,paris-montsouris,2013,fev,Max en 5j de précips,14.4
Paris,paris-montsouris,2013,mars,Max en 5j de précips,23.4
Paris,paris-montsouris,2013,avr,Max en 5j de précips,19.7
Paris,paris-montsouris,2013,mai,Max en 5j de précips,58.5
Paris,paris-montsouris,2013,juin,Max en 5j de précips,46.8
Paris,paris-montsouris,2013,juil,Max en 5j de précips,41.2
Paris,paris-montsouris,2013,août,Max en 5j de précips,21.9
Paris,paris-montsouris,2013,sept,Max en 5j de précips,25.1
Paris,paris-montsouris,2013,oct,Max en 5j de précips,14.3
Paris,paris-montsouris,2013,nov,Max en 5j de précips,36.9
Paris,paris-montsouris,2013,dec,Max en 5j de précips,31.2
Paris,paris-montsouris,2013,janv,Moyenne ≥ 1 de précips [?],3.1
Paris,paris-montsouris,2013,fev,Moyenne ≥ 1 de précips [?],3.3
Paris,paris-montsouris,2013,mars,Moyenne ≥ 1 de précips [?],4.0
Paris,paris-montsouris,2013,avr,Moyenne ≥ 1 de précips [?],2.9
Paris,paris-montsouris,2013,mai,Moyenne ≥ 1 de précips [?],7.1
Paris,paris-montsouris,2013,juin,Moyenne ≥ 1 de précips [?],7.0
Paris,paris-montsouris,2013,juil,Moyenne ≥ 1 de précips [?],7.7
Paris,paris-montsouris,2013,août,Moyenne ≥ 1 de précips [?],7.2
Paris,paris-montsouris,2013,sept,Moyenne ≥ 1 de précips [?],5.4
Paris,paris-montsouris,2013,oct,Moyenne ≥ 1 de précips [?],5.0
Paris,paris-montsouris,2013,nov,Moyenne ≥ 1 de précips [?],6.2
Paris,paris-montsouris,2013,dec,Moyenne ≥ 1 de précips [?],4.5
Paris,paris-montsouris,2013,janv,Pression minimale,990.7
Paris,paris-montsouris,2013,fev,Pression minimale,992.4
Paris,paris-montsouris,2013,mars,Pression minimale,990.7
Paris,paris-montsouris,2013,avr,Pression minimale,996.3
Paris,paris-montsouris,2013,mai,Pression minimale,998.6
Paris,paris-montsouris,2013,juin,Pression minimale,1008.3
Paris,paris-montsouris,2013,juil,Pression minimale,1002.8
Paris,paris-montsouris,2013,août,Pression minimale,1008.8
Paris,paris-montsouris,2013,sept,Pression minimale,1000.4
Paris,paris-montsouris,2013,oct,Pression minimale,999.2
Paris,paris-montsouris,2013,nov,Pression minimale,989.5
Paris,paris-montsouris,2013,dec,Pression minimale,986.1
Paris,paris-montsouris,2013,janv,Pression maximale,1040.5
Paris,paris-montsouris,2013,fev,Pression maximale,1030.3
Paris,paris-montsouris,2013,mars,Pression maximale,1026.1
Paris,paris-montsouris,2013,avr,Pression maximale,1030.5
Paris,paris-montsouris,2013,mai,Pression maximale,1024.1
Paris,paris-montsouris,2013,juin,Pression maximale,1031.1
Paris,paris-montsouris,2013,juil,Pression maximale,1029.4
Paris,paris-montsouris,2013,août,Pression maximale,1029.4
Paris,paris-montsouris,2013,sept,Pression maximale,1030.8
Paris,paris-montsouris,2013,oct,Pression maximale,1027.1
Paris,paris-montsouris,2013,nov,Pression maximale,1037.5
Paris,paris-montsouris,2013,dec,Pression maximale,1034.7
Paris,paris-montsouris,2013,janv,Mise à jour,2023-12-13
Paris,paris-montsouris,2013,fev,Mise à jour,2023-12-13
Paris,paris-montsouris,2013,mars,Mise à jour,2023-12-13
Paris,paris-montsouris,2013,avr,Mise à jour,2023-12-13
Paris,paris-montsouris,2013,mai,Mise à jour,2023-12-13
Paris,paris-montsouris,2013,juin,Mise à jour,2023-12-13
Paris,paris-montsouris,2013,juil,Mise à jour,2023-12-13
Paris,paris-montsouris,2013,août,Mise à jour,2023-12-13
Paris,paris-montsouris,2013,sept,Mise à jour,2023-12-13
Paris,paris-montsouris,2013,oct,Mise à jour,2023-12-13
Paris,paris-montsouris,2013,nov,Mise à jour,2023-12-13
Paris,paris-montsouris,2013,dec,Mise à jour,2023-12-13
Paris,paris-met-center,2007,janv,Tempé. maxi extrême,17.0
Paris,paris-met-center,2007,fev,Tempé. maxi extrême,18.0
Paris,paris-met-center,2007,mars,Tempé. maxi extrême,18.0
Paris,paris-met-center,2007,avr,Tempé. maxi extrême,28.0
Paris,paris-met-center,2007,mai,Tempé. maxi extrême,29.0
Paris,paris-met-center,2007,juin,Tempé. maxi extrême,28.0
Paris,paris-met-center,2007,juil,Tempé. maxi extrême,30.0
Paris,paris-met-center,2007,août,Tempé. maxi extrême,33.0
Paris,paris-met-center,2007,sept,Tempé. maxi extrême,26.0
Paris,paris-met-center,2007,oct,Tempé. maxi extrême,23.0
Paris,paris-met-center,2007,nov,Tempé. maxi extrême,16.0
Paris,paris-met-center,2007,dec,Tempé. maxi extrême,13.0
Paris,paris-met-center,2007,janv,Tempé. maxi moyennes,8.2
Paris,paris-met-center,2007,fev,Tempé. maxi moyennes,11.7
Paris,paris-met-center,2007,mars,Tempé. maxi moyennes,11.9
Paris,paris-met-center,2007,avr,Tempé. maxi moyennes,18.6
Paris,paris-met-center,2007,mai,Tempé. maxi moyennes,19.8
Paris,paris-met-center,2007,juin,Tempé. maxi moyennes,22.2
Paris,paris-met-center,2007,juil,Tempé. maxi moyennes,23.3
Paris,paris-met-center,2007,août,Tempé. maxi moyennes,22.6
Paris,paris-met-center,2007,sept,Tempé. maxi moyennes,21.4
Paris,paris-met-center,2007,oct,Tempé. maxi moyennes,17.1
Paris,paris-met-center,2007,nov,Tempé. maxi moyennes,9.5
Paris,paris-met-center,2007,dec,Tempé. maxi moyennes,7.5
Paris,paris-met-center,2007,janv,Tempé. moy moyennes,6.0
Paris,paris-met-center,2007,fev,Tempé. moy moyennes,9.0
Paris,paris-met-center,2007,mars,Tempé. moy moyennes,8.6
Paris,paris-met-center,2007,avr,Tempé. moy moyennes,15.0
Paris,paris-met-center,2007,mai,Tempé. moy moyennes,16.6
Paris,paris-met-center,2007,juin,Tempé. moy moyennes,18.6
Paris,paris-met-center,2007,juil,Tempé. moy moyennes,19.5
Paris,paris-met-center,2007,août,Tempé. moy moyennes,19.5
Paris,paris-met-center,2007,sept,Tempé. moy moyennes,16.4
Paris,paris-met-center,2007,oct,Tempé. moy moyennes,13.8
Paris,paris-met-center,2007,nov,Tempé. moy moyennes,7.3
Paris,paris-met-center,2007,dec,Tempé. moy moyennes,5.8
Paris,paris-met-center,2007,janv,Tempé. mini moyennes,3.8
Paris,paris-met-center,2007,fev,Tempé. mini moyennes,6.3
Paris,paris-met-center,2007,mars,Tempé. mini moyennes,5.2
Paris,paris-met-center,2007,avr,Tempé. mini moyennes,11.3
Paris,paris-met-center,2007,mai,Tempé. mini moyennes,13.3
Paris,paris-met-center,2007,juin,Tempé. mini moyennes,15.0
Paris,paris-met-center,2007,juil,Tempé. mini moyennes,15.7
Paris,paris-met-center,2007,août,Tempé. mini moyennes,16.4
Paris,paris-met-center,2007,sept,Tempé. mini moyennes,11.4
Paris,paris-met-center,2007,oct,Tempé. mini moyennes,10.4
Paris,paris-met-center,2007,nov,Tempé. mini moyennes,5.0
Paris,paris-met-center,2007,dec,Tempé. mini moyennes,4.1
Paris,paris-met-center,2007,janv,Tempé. mini extrême,-8.0
Paris,paris-met-center,2007,fev,Tempé. mini extrême,2.0
Paris,paris-met-center,2007,mars,Tempé. mini extrême,1.0
Paris,paris-met-center,2007,avr,Tempé. mini extrême,4.0
Paris,paris-met-center,2007,mai,Tempé. mini extrême,8.0
Paris,paris-met-center,2007,juin,Tempé. mini extrême,11.0
Paris,paris-met-center,2007,juil,Tempé. mini extrême,11.0
Paris,paris-met-center,2007,août,Tempé. mini extrême,10.0
Paris,paris-met-center,2007,sept,Tempé. mini extrême,5.0
Paris,paris-met-center,2007,oct,Tempé. mini extrême,0.0
Paris,paris-met-center,2007,nov,Tempé. mini extrême,-3.0
Paris,paris-met-center,2007,dec,Tempé. mini extrême,-6.0
Paris,paris-met-center,2007,janv,Tempé. maxi minimale,-1.0
Paris,paris-met-center,2007,fev,Tempé. maxi minimale,3.0
Paris,paris-met-center,2007,mars,Tempé. maxi minimale,5.0
Paris,paris-met-center,2007,avr,Tempé. maxi minimale,10.0
Paris,paris-met-center,2007,mai,Tempé. maxi minimale,10.0
Paris,paris-met-center,2007,juin,Tempé. maxi minimale,14.0
Paris,paris-met-center,2007,juil,Tempé. maxi minimale,17.0
Paris,paris-met-center,2007,août,Tempé. maxi minimale,16.0
Paris,paris-met-center,2007,sept,Tempé. maxi minimale,10.0
Paris,paris-met-center,2007,oct,Tempé. maxi minimale,9.0
Paris,paris-met-center,2007,nov,Tempé. maxi minimale,3.0
Paris,paris-met-center,2007,dec,Tempé. maxi minimale,-2.0
Paris,paris-met-center,2007,janv,Tempé. mini maximale,13.0
Paris,paris-met-center,2007,fev,Tempé. mini maximale,12.0
Paris,paris-met-center,2007,mars,Tempé. mini maximale,10.0
Paris,paris-met-center,2007,avr,Tempé. mini maximale,17.0
Paris,paris-met-center,2007,mai,Tempé. mini maximale,22.0
Paris,paris-met-center,2007,juin,Tempé. mini maximale,23.0
Paris,paris-met-center,2007,juil,Tempé. mini maximale,23.0
Paris,paris-met-center,2007,août,Tempé. mini maximale,22.0
Paris,paris-met-center,2007,sept,Tempé. mini maximale,19.0
Paris,paris-met-center,2007,oct,Tempé. mini maximale,19.0
Paris,paris-met-center,2007,nov,Tempé. mini maximale,14.0
Paris,paris-met-center,2007,dec,Tempé. mini maximale,11.0
Paris,paris-met-center,2007,janv,DJU (chauffagiste),240.5
Paris,paris-met-center,2007,fev,DJU (chauffagiste),170.5
Paris,paris-met-center,2007,mars,DJU (chauffagiste),198.5
Paris,paris-met-center,2007,avr,DJU (chauffagiste),68.1
Paris,paris-met-center,2007,mai,DJU (chauffagiste),48.5
Paris,paris-met-center,2007,juin,DJU (chauffagiste),24.5
Paris,paris-met-center,2007,juil,DJU (chauffagiste),16.8
Paris,paris-met-center,2007,août,DJU (chauffagiste),20.5
Paris,paris-met-center,2007,sept,DJU (chauffagiste),60.4
Paris,paris-met-center,2007,oct,DJU (chauffagiste),79.3
Paris,paris-met-center,2007,nov,DJU (chauffagiste),225.5
Paris,paris-met-center,2007,dec,DJU (chauffagiste),232
Paris,paris-met-center,2007,avr,DJU (climaticien),13.6
Paris,paris-met-center,2007,mai,DJU (climaticien),27
Paris,paris-met-center,2007,juin,DJU (climaticien),35
Paris,paris-met-center,2007,juil,DJU (climaticien),43.3
Paris,paris-met-center,2007,août,DJU (climaticien),48.5
Paris,paris-met-center,2007,sept,DJU (climaticien),27.4
Paris,paris-met-center,2007,oct,DJU (climaticien),11.3
Paris,paris-met-center,2007,janv,Cumul Précips,0.0
Paris,paris-met-center,2007,mars,Cumul Précips,0.0
Paris,paris-met-center,2007,sept,Cumul Précips,0.0
Paris,paris-met-center,2007,nov,Cumul Précips,0.0
Paris,paris-met-center,2007,janv,Rafale maximale,64.8
Paris,paris-met-center,2007,fev,Rafale maximale,72.2
Paris,paris-met-center,2007,mars,Rafale maximale,68.3
Paris,paris-met-center,2007,avr,Rafale maximale,75.9
Paris,paris-met-center,2007,mai,Rafale maximale,85.2
Paris,paris-met-center,2007,juin,Rafale maximale,66.5
Paris,paris-met-center,2007,juil,Rafale maximale,83.2
Paris,paris-met-center,2007,août,Rafale maximale,87.0
Paris,paris-met-center,2007,sept,Rafale maximale,51.9
Paris,paris-met-center,2007,oct,Rafale maximale,72.2
Paris,paris-met-center,2007,nov,Rafale maximale,96.5
Paris,paris-met-center,2007,dec,Rafale maximale,87.0
Paris,paris-met-center,2007,janv,Mise à jour,2020-04-22
Paris,paris-met-center,2007,fev,Mise à jour,2020-04-22
Paris,paris-met-center,2007,mars,Mise à jour,2020-04-22
Paris,paris-met-center,2007,avr,Mise à jour,2020-04-22
Paris,paris-met-center,2007,mai,Mise à jour,2020-04-22
Paris,paris-met-center,2007,juin,Mise à jour,2020-04-22
Paris,paris-met-center,2007,juil,Mise à jour,2020-04-22
Paris,paris-met-center,2007,août,Mise à jour,2020-04-22
Paris,paris-met-center,2007,sept,Mise à jour,2020-04-22
Paris,paris-met-center,2007,oct,Mise à jour,2020-04-22
Paris,paris-met-center,2007,nov,Mise à jour,2020-04-22
Paris,paris-met-center,2007,dec,Mise à jour,2020-04-22
Marseille,marseille-observatoire-longchamp,2003,janv,Tempé. maxi extrême,17.8
Marseille,marseille-observatoire-longchamp,2003,fev,Tempé. maxi extrême,15.5
Marseille,marseille-observatoire-longchamp,2003,mars,Tempé. maxi extrême,19.7
Marseille,marseille-observatoire-longchamp,2003,janv,Tempé. maxi moyennes,10.8
Marseille,marseille-observatoire-longchamp,2003,fev,Tempé. maxi moyennes,11.2
Marseille,marseille-observatoire-longchamp,2003,mars,Tempé. maxi moyennes,16.3
Marseille,marseille-observatoire-longchamp,2003,janv,Tempé. moy moyennes,7.3
Marseille,marseille-observatoire-longchamp,2003,fev,Tempé. moy moyennes,7.6
Marseille,marseille-observatoire-longchamp,2003,mars,Tempé. moy moyennes,11.9
Marseille,marseille-observatoire-longchamp,2003,janv,Tempé. mini moyennes,3.9
Marseille,marseille-observatoire-longchamp,2003,fev,Tempé. mini moyennes,4.0
Marseille,marseille-observatoire-longchamp,2003,mars,Tempé. mini moyennes,7.4
Marseille,marseille-observatoire-longchamp,2003,janv,Tempé. mini extrême,-2.9
Marseille,marseille-observatoire-longchamp,2003,fev,Tempé. mini extrême,-1.5
Marseille,marseille-observatoire-longchamp,2003,mars,Tempé. mini extrême,2.9
Marseille,marseille-observatoire-longchamp,2003,janv,Tempé. maxi minimale,2.7
Marseille,marseille-observatoire-longchamp,2003,fev,Tempé. maxi minimale,4.9
Marseille,marseille-observatoire-longchamp,2003,mars,Tempé. maxi minimale,10.1
Marseille,marseille-observatoire-longchamp,2003,janv,Tempé. mini maximale,11.2
Marseille,marseille-observatoire-longchamp,2003,fev,Tempé. mini maximale,10.0
Marseille,marseille-observatoire-longchamp,2003,mars,Tempé. mini maximale,12.1
Marseille,marseille-observatoire-longchamp,2003,janv,DJU (chauffagiste),332.2
Marseille,marseille-observatoire-longchamp,2003,fev,DJU (chauffagiste),292.1
Marseille,marseille-observatoire-longchamp,2003,mars,DJU (chauffagiste),191.8
Marseille,marseille-observatoire-longchamp,2003,mars,DJU (climaticien),0.9
Marseille,marseille-observatoire-longchamp,2003,janv,Cumul Précips,45.0
Marseille,marseille-observatoire-longchamp,2003,fev,Cumul Précips,30.1
Marseille,marseille-observatoire-longchamp,2003,mars,Cumul Précips,3.4
Marseille,marseille-observatoire-longchamp,2003,avr,Cumul Précips,66.6
Marseille,marseille-observatoire-longchamp,2003,mai,Cumul Précips,9.2
Marseille,marseille-observatoire-longchamp,2003,juin,Cumul Précips,0.0
Marseille,marseille-observatoire-longchamp,2003,juil,Cumul Précips,0.2
Marseille,marseille-observatoire-longchamp,2003,août,Cumul Précips,3.2
Marseille,marseille-observatoire-longchamp,2003,sept,Cumul Précips,126.2
Marseille,marseille-observatoire-longchamp,2003,oct,Cumul Précips,65.4
Marseille,marseille-observatoire-longchamp,2003,nov,Cumul Précips,48.0
Marseille,marseille-observatoire-longchamp,2003,dec,Cumul Précips,243.6
Marseille,marseille-observatoire-longchamp,2003,janv,Max en 24h de précips,12.6
Marseille,marseille-observatoire-longchamp,2003,fev,Max en 24h de précips,12.5
Marseille,marseille-observatoire-longchamp,2003,mars,Max en 24h de précips,2.2
Marseille,marseille-observatoire-longchamp,2003,avr,Max en 24h de précips,27.4
Marseille,marseille-observatoire-longchamp,2003,mai,Max en 24h de précips,4.2
Marseille,marseille-observatoire-longchamp,2003,juil,Max en 24h de précips,0.2
Marseille,marseille-observatoire-longchamp,2003,août,Max en 24h de précips,3.0
Marseille,marseille-observatoire-longchamp,2003,sept,Max en 24h de précips,43.4
Marseille,marseille-observatoire-longchamp,2003,oct,Max en 24h de précips,17.2
Marseille,marseille-observatoire-longchamp,2003,nov,Max en 24h de précips,18.0
Marseille,marseille-observatoire-longchamp,2003,dec,Max en 24h de précips,182.4
Marseille,marseille-observatoire-longchamp,2003,janv,Max en 5j de précips,17.0
Marseille,marseille-observatoire-longchamp,2003,fev,Max en 5j de précips,14.1
Marseille,marseille-observatoire-longchamp,2003,mars,Max en 5j de précips,3.0
Marseille,marseille-observatoire-longchamp,2003,avr,Max en 5j de précips,33.0
Marseille,marseille-observatoire-longchamp,2003,mai,Max en 5j de précips,4.2
Marseille,marseille-observatoire-longchamp,2003,juil,Max en 5j de précips,0.2
Marseille,marseille-observatoire-longchamp,2003,août,Max en 5j de précips,3.0
Marseille,marseille-observatoire-longchamp,2003,sept,Max en 5j de précips,56.4
Marseille,marseille-observatoire-longchamp,2003,oct,Max en 5j de précips,28.2
Marseille,marseille-observatoire-longchamp,2003,nov,Max en 5j de précips,24.2
Marseille,marseille-observatoire-longchamp,2003,dec,Max en 5j de précips,230.0
Marseille,marseille-observatoire-longchamp,2003,janv,Moyenne ≥ 1 de précips [?],4.4
Marseille,marseille-observatoire-longchamp,2003,fev,Moyenne ≥ 1 de précips [?],5.0
Marseille,marseille-observatoire-longchamp,2003,mars,Moyenne ≥ 1 de précips [?],2.2
Marseille,marseille-observatoire-longchamp,2003,avr,Moyenne ≥ 1 de précips [?],13.0
Marseille,marseille-observatoire-longchamp,2003,mai,Moyenne ≥ 1 de précips [?],2.9
Marseille,marseille-observatoire-longchamp,2003,août,Moyenne ≥ 1 de précips [?],3.0
Marseille,marseille-observatoire-longchamp,2003,sept,Moyenne ≥ 1 de précips [?],21.0
Marseille,marseille-observatoire-longchamp,2003,oct,Moyenne ≥ 1 de précips [?],8.2
Marseille,marseille-observatoire-longchamp,2003,nov,Moyenne ≥ 1 de précips [?],5.7
Marseille,marseille-observatoire-longchamp,2003,dec,Moyenne ≥ 1 de précips [?],30.4
Marseille,marseille-observatoire-longchamp,2003,janv,Mise à jour,2020-04-22
Marseille,marseille-observatoire-longchamp,2003,fev,Mise à jour,2020-04-22
Marseille,marseille-observatoire-longchamp,2003,mars,Mise à jour,2020-04-22
Marseille,marseille-observatoire-longchamp,2003,avr,Mise à jour,2020-04-22
Marseille,marseille-observatoire-longchamp,2003,mai,Mise à jour,2020-04-22
Marseille,marseille-observatoire-longchamp,2003,juin,Mise à jour,2020-04-22
Marseille,marseille-observatoire-longchamp,2003,juil,Mise à jour,2020-04-22
Marseille,marseille-observatoire-longchamp,2003,août,Mise à jour,2020-04-22
